label,statement,party_affiliation,barely_true,false,half_true,mostly_true,speaker_length,job_title_length,state_category,total_history,truth_index,context_group,statement_length,proper_nouns,adjectives,other,lexical_diversity
5,"As Florida's CFO, I shut down Krakow's scam and refunded more than $1.2 million to Josephine and other victims of this con man.",democrat,1.0,2.0,2.0,4.0,9,,florida,9.0,0.52,other,127,0.1428571428571428,0.0714285714285714,0.3571428571428571,0.9285714285714286
4,You had more women getting computer sciences degrees in the 80s by a factor of 2-plus than you do now.,democrat,40.0,29.0,69.0,75.0,15,22.0,new york,220.0,0.5574660633484163,live,102,0.0,0.0952380952380952,0.1904761904761904,0.9523809523809524
1,The Air Force wants taxpayers to fund a fantasy football league.,other,7.0,18.0,3.0,5.0,12,,other,77.0,0.1564102564102564,social_media,64,0.1666666666666666,0.0833333333333333,0.3333333333333333,1.0
0,Barack Hussein Obama will ... force courts to accept Islamic Sharia law in domestic disputes.,other,1.0,2.0,0.0,0.0,22,,other,5.0,0.1333333333333333,official,93,0.3125,0.0625,0.25,1.0
3,About 3 percent of murders and crimes are committed with guns from people who actually (legally) purchase those guns.,other,1.0,4.0,2.0,3.0,15,31.0,other,10.0,0.4363636363636364,broadcast,117,0.0,0.0,0.2727272727272727,0.9545454545454546
4,Some neighborhood schools are closing.,democrat,0.0,0.0,0.0,0.0,29,,texas,0.0,0.0,official,38,0.0,0.0,0.3333333333333333,1.0
4,He told gay organizers in Massachusetts he would be a stronger advocate for special rights than even Ted Kennedy.,republican,31.0,39.0,31.0,36.0,11,12.0,other,145.0,0.4630136986301369,other,113,0.15,0.1,0.15,0.95
4,"The years that I was speaker, the Florida House consistently offered leaner budgets than the governor offered.",republican,33.0,24.0,32.0,34.0,11,12.0,florida,128.0,0.4992248062015504,broadcast,110,0.1052631578947368,0.0526315789473684,0.2631578947368421,0.8421052631578947
2,"We are already almost halfway to our 2010 goal of creating 700,000 new jobs in seven years.",republican,27.0,23.0,38.0,34.0,10,8.0,florida,129.0,0.5030769230769231,other,91,0.0,0.0555555555555555,0.2777777777777778,1.0
5,Says the U.S. Supreme Court found that Social Security is not guaranteed.,republican,4.0,0.0,1.0,1.0,11,,florida,6.0,0.4285714285714285,campaign_ads,73,0.3846153846153846,0.0,0.1538461538461538,1.0
1,SaysMichael Bennet wants to close Guantanamo Bay prisonand bring terrorists right here to Colorado.,republican,0.0,0.0,0.0,0.0,10,,other,1.0,0.0,other,99,0.3333333333333333,0.0,0.2,0.9333333333333332
5,Oregonians have an amazing no-cost way to fight abortion with free political donations,other,0.0,0.0,0.0,0.0,21,26.0,other,0.0,0.0,official,86,0.0,0.3076923076923077,0.1538461538461538,1.0
0,"The president said hes going to bring in 250,000 (Syrian and Iraqi) refugees into this country.",other,3.0,5.0,3.0,2.0,12,13.0,other,13.0,0.3999999999999999,broadcast,95,0.0526315789473684,0.0526315789473684,0.3684210526315789,1.0
2,"Research shows that a vast majority of arriving immigrants today come here because they believe that government is the source of prosperity, and thats what they support.",other,8.0,11.0,5.0,2.0,13,10.0,other,36.0,0.2702702702702703,broadcast,169,0.0,0.0344827586206896,0.2068965517241379,0.896551724137931
4,Newt Gingrichs immigration plan offers a new doorway to amnesty.,republican,34.0,32.0,58.0,32.0,11,15.0,other,175.0,0.4568181818181818,official,64,0.1818181818181818,0.0909090909090909,0.2727272727272727,1.0
1,Mr. Caprio is a career politician who has never worked in the private sector.,republican,0.0,0.0,2.0,0.0,15,,other,2.0,0.3999999999999999,official,77,0.1333333333333333,0.0666666666666666,0.2666666666666666,1.0
2,"In Rhode Island, 9 percent of workers use the states temporary disability insurance program each year while in New Jersey, the rate is only 3 percent.",republican,0.0,0.0,1.0,1.0,15,17.0,other,2.0,0.4666666666666666,live,150,0.1379310344827586,0.0344827586206896,0.2758620689655172,0.8620689655172413
4,"In just 17 years, spending for Social Security, federal health care and interest on the debt will exceed ALL tax revenue!",republican,2.0,5.0,0.0,1.0,9,17.0,other,8.0,0.2888888888888889,social_media,121,0.0833333333333333,0.0416666666666666,0.2916666666666667,0.9583333333333334
4,President Obama took more money from Wall Street in the 2008 campaign than anybody ever had.,democrat,40.0,29.0,69.0,75.0,15,22.0,new york,220.0,0.5574660633484163,live,92,0.2352941176470588,0.0588235294117647,0.1764705882352941,1.0
3,Donald Trump has said nuclear proliferation is OK.,democrat,3.0,1.0,5.0,3.0,11,12.0,other,12.0,0.5230769230769231,broadcast,50,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.0
5,"Hillary Clinton has taken over $800,000 from lobbyists.",democrat,70.0,71.0,160.0,163.0,12,9.0,illinois,473.0,0.5666666666666668,campaign_ads,55,0.2,0.0,0.4,1.0
1,Barack Obama has never even worked in business.,republican,3.0,4.0,11.0,11.0,11,22.0,ohio,30.0,0.5612903225806452,live,47,0.2222222222222222,0.0,0.1111111111111111,1.0
3,Says the Arizona immigration law expressly bans racial profiling.,republican,5.0,3.0,5.0,2.0,11,7.0,texas,16.0,0.4235294117647058,broadcast,65,0.1,0.1,0.2,1.0
1,Says Gov. Rick Perry has been begging for the federal government to send the Coast Guard to patrol two lakes on the U.S.-Mexico border.,republican,2.0,5.0,1.0,0.0,13,17.0,texas,9.0,0.24,broadcast,135,0.1923076923076923,0.0769230769230769,0.3076923076923077,0.8461538461538461
2,"On the VA: Over 300,000 veterans have died waiting for care.",republican,62.0,114.0,51.0,37.0,12,15.0,new york,325.0,0.3306748466257669,live,60,0.0769230769230769,0.0,0.3076923076923077,1.0
4,Were now spending 42 percent of our economy on government.,republican,34.0,32.0,58.0,32.0,11,15.0,other,175.0,0.4568181818181818,live,58,0.0,0.0,0.1818181818181818,1.0
2,Rob Cornilles supports privatizing Medicare.,democrat,10.0,8.0,5.0,1.0,43,,other,33.0,0.2764705882352941,campaign_ads,44,0.5,0.0,0.1666666666666666,1.0
1,"In 2005, Dan Branch tried to expand third-trimester abortions in Texas.",other,0.0,1.0,2.0,0.0,16,,texas,3.0,0.35,other,71,0.2307692307692307,0.0769230769230769,0.3076923076923077,0.9230769230769232
3,We (Democrats) have made steady progress creating jobs and improving our schools.,democrat,0.0,1.0,1.0,3.0,13,52.0,ohio,5.0,0.5333333333333333,official,81,0.0666666666666666,0.0666666666666666,0.2,1.0
0,Michigan and Massachusetts raised their bottle deposit and could no longer afford the program because the redemptions were so high there was no profit in there.,republican,0.0,0.0,1.0,0.0,10,13.0,other,2.0,0.1999999999999999,other,160,0.074074074074074,0.074074074074074,0.2222222222222222,0.8518518518518519
5,"Whether you like to admit it or not, half our general revenue goes to education.",republican,0.0,3.0,1.0,1.0,16,24.0,florida,5.0,0.3333333333333333,other,80,0.0,0.0588235294117647,0.2941176470588235,0.9411764705882352
1,Im the only one whos fought against developers draining the Everglades!,democrat,2.0,5.0,1.0,4.0,13,,florida,13.0,0.3999999999999999,campaign_ads,71,0.0833333333333333,0.0,0.3333333333333333,0.9166666666666666
3,Says Ron Johnson calls Social Security a Ponzi scheme and wants to privatize the program.,other,1.0,4.0,3.0,1.0,23,,other,9.0,0.38,campaign_ads,89,0.3125,0.0,0.25,1.0
3,"There are 31 other states and 10,000 other cities that have the same type of policies that we just passed, referring to North Carolinas House Bill 2.",republican,0.0,0.0,0.0,0.0,14,26.0,other,0.0,0.0,broadcast,149,0.1379310344827586,0.1034482758620689,0.3103448275862069,0.9310344827586208
2,Climate change is directly related to the growth of terrorism.,other,17.0,12.0,22.0,41.0,8,12.0,other,92.0,0.5935483870967743,live,62,0.0909090909090909,0.0,0.2727272727272727,1.0
2,The jobs bill includes President Obamas tax on soup kitchens,republican,8.0,6.0,4.0,4.0,11,21.0,other,26.0,0.3703703703703703,social_media,60,0.2,0.0,0.1,1.0
2,Says the Obama administration spent taxpayer dollars on electric cars in Finland (and) windmills in China.,republican,18.0,6.0,16.0,14.0,9,19.0,wisconsin,56.0,0.512280701754386,live,106,0.1578947368421052,0.1052631578947368,0.2105263157894736,0.9473684210526316
3,While Sarah was Mayor of Wasilla she tried to fire our highly respected City Librarian because the Librarian refused to consider removing from the library some books that Sarah wanted removed.,other,11.0,43.0,7.0,5.0,11,,other,171.0,0.1232558139534883,other,192,0.21875,0.03125,0.1875,0.875
3,"If Milwaukee approves reducing its maximum forfeiture for marijuana possession to $50, the city would have 23 different bicycle violations that have a higher forfeiture.",other,0.0,0.0,0.0,0.0,13,,other,0.0,0.0,other,169,0.0357142857142857,0.1428571428571428,0.3571428571428571,0.9285714285714286
1,We have more illegal immigrants here than we did five years ago.,republican,33.0,23.0,32.0,35.0,11,12.0,florida,128.0,0.5038759689922481,broadcast,64,0.0,0.1538461538461538,0.1538461538461538,0.9230769230769232
2,Says Rick Perry wrote a letter supporting Hillarycare.,republican,4.0,8.0,8.0,8.0,8,19.0,texas,31.0,0.45,live,54,0.3333333333333333,0.0,0.2222222222222222,1.0
1,The U.S. Patent and Trademark Office received zero complaints about the Washington Redskins name.,other,7.0,18.0,3.0,5.0,12,,other,77.0,0.1564102564102564,social_media,97,0.4,0.0,0.2666666666666666,0.9333333333333332
0,"The presidents health care proposals will cause most Americans to have their premiums increased, not decreased, and hundreds of millions of people lose their current insurance coverage.",republican,0.0,0.0,0.0,0.0,17,20.0,other,0.0,0.0,broadcast,185,0.0333333333333333,0.0333333333333333,0.2,0.9
4,(Mexican immigrants) are more law-abiding than U.S. citizens and that is a statistic.,other,3.0,2.0,5.0,5.0,12,22.0,other,15.0,0.5375,broadcast,85,0.0625,0.1875,0.3125,1.0
3,Says Chris Christie vetoed a jobs package of 30 bills.,democrat,1.0,2.0,2.0,1.0,15,13.0,other,6.0,0.3999999999999999,broadcast,54,0.1818181818181818,0.0,0.2727272727272727,1.0
5,There are already more American jobs in the solar industry than in coal mining.,democrat,2.0,3.0,2.0,7.0,18,12.0,other,14.0,0.5466666666666667,official,79,0.0,0.0666666666666666,0.2,0.9333333333333332
3,Says Illinois gubernatorial candidate Bill Bradys first priority after winning the primary was to sponsor a bill that would mass-euthanize sheltered dogs and cats in gas chambers.,democrat,0.0,0.0,0.0,0.0,9,8.0,illinois,1.0,0.0,campaign_ads,179,0.1071428571428571,0.1071428571428571,0.2142857142857142,0.9642857142857144
3,Barack Obama is in an economy thats only worsened since hes been president of the United States.,other,0.0,0.0,1.0,4.0,12,11.0,texas,5.0,0.6333333333333334,broadcast,96,0.2222222222222222,0.0,0.1666666666666666,1.0
4,"Romney failed to take action against ""sanctuary cities"" in Massachusetts.",republican,9.0,11.0,10.0,6.0,13,8.0,new york,39.0,0.415,other,73,0.1538461538461538,0.0769230769230769,0.3076923076923077,1.0
3,"Says New Jersey is down nearly 200,000 jobs from its pre-recession peak and with Gov. Chris Christie New Jersey has trailed the rest of America when it comes to unemployment for 12 consecutive months.",democrat,0.0,0.0,0.0,2.0,14,,other,2.0,0.5333333333333333,social_media,200,0.2222222222222222,0.0277777777777777,0.1944444444444444,0.8888888888888888
1,Says Thomas Eric Duncan came into the United States with an elevated temperature.,republican,0.0,2.0,0.0,0.0,12,29.0,other,2.0,0.1333333333333333,broadcast,81,0.3571428571428571,0.0714285714285714,0.2142857142857142,1.0
4,We have been in Afghanistan longer now than we have been in any foreign land conducting a war in our nations history.,democrat,1.0,1.0,0.0,0.0,12,34.0,other,2.0,0.2,broadcast,117,0.0434782608695652,0.0434782608695652,0.1304347826086956,0.782608695652174
3,Gas prices have gone up $2 since Obama took office.,republican,0.0,0.0,0.0,0.0,16,6.0,texas,0.0,0.0,social_media,51,0.1666666666666666,0.0,0.25,1.0
5,Webster sponsored a bill to create a form of marriage that would trap women in abusive relationships.,democrat,6.0,5.0,4.0,11.0,12,29.0,florida,27.0,0.5214285714285715,broadcast,101,0.0555555555555555,0.0555555555555555,0.3333333333333333,0.9444444444444444
5,Says judges get better benefits at a lower cost than everybody else in the state.,republican,10.0,17.0,27.0,19.0,14,22.0,other,81.0,0.4731707317073171,live,81,0.0,0.125,0.1875,1.0
5,There are a lot of casinos across the country that have gone bankrupt.,democrat,0.0,0.0,0.0,0.0,15,20.0,other,0.0,0.0,live,70,0.0,0.0714285714285714,0.3571428571428571,1.0
5,Small businesses create 70 percent of the jobs in America.,republican,9.0,6.0,4.0,4.0,11,21.0,other,27.0,0.3714285714285715,official,58,0.0909090909090909,0.0909090909090909,0.2727272727272727,1.0
3,"Seniors with coverage under Medicare Advantage will give up ""more than their share"" because of health care reform",other,0.0,0.0,1.0,0.0,31,54.0,other,1.0,0.3,campaign_ads,113,0.1,0.05,0.2,1.0
3,"Over 12,000 school kids were arrested in Florida. It makes Florida the nations leader in that area.",other,0.0,0.0,0.0,0.0,15,,florida,0.0,0.0,other,99,0.1052631578947368,0.0,0.2631578947368421,0.8421052631578947
4,If Texas were a country our economy would rank # 10...in the WORLD.,republican,11.0,3.0,8.0,5.0,11,8.0,texas,32.0,0.4181818181818182,social_media,67,0.125,0.0,0.4375,1.0
1,There are more oil rigs in operation in the United States than the rest of the world combined.,democrat,7.0,3.0,5.0,4.0,15,19.0,other,20.0,0.4571428571428572,live,94,0.1052631578947368,0.0526315789473684,0.2631578947368421,0.8421052631578947
3,"Payday lenders profit from the poor by charging 1,000-plus percent interest.",democrat,5.0,1.0,7.0,12.0,11,13.0,texas,26.0,0.5925925925925926,official,76,0.0,0.25,0.1666666666666666,1.0
3,"The Social Security trust fund is sound. Without anything being done, it would function well into 2038; and even after that time with no changes, we could pay 80 percent of the benefits that people have earned.",democrat,0.0,2.0,3.0,4.0,12,55.0,ohio,9.0,0.54,live,210,0.0476190476190476,0.0238095238095238,0.3333333333333333,0.9047619047619048
4,It is a commitment voters take very seriously: The only incumbent in Ohio to break his Pledge and vote for Ted Stricklands income tax hike was defeated soundly on Tuesday.,other,4.0,0.0,1.0,0.0,20,,other,6.0,0.3142857142857143,official,171,0.15625,0.0625,0.15625,1.0
1,The Obama administration shut down the Amber Alert program because of the government shutdown.,other,2.0,2.0,1.0,2.0,6,,other,10.0,0.3090909090909091,social_media,94,0.2,0.0,0.3333333333333333,0.8666666666666667
4,The Republicans have 2 percent of the Muslim vote.,other,0.0,0.0,0.0,0.0,13,36.0,illinois,0.0,0.0,other,50,0.2,0.0,0.4,0.9
4,"[W]e see Americas prison population exploding, with America having a greater percentage of its people behind bars than any other nation in the world!",democrat,3.0,0.0,4.0,2.0,12,16.0,other,9.0,0.52,other,149,0.1379310344827586,0.1034482758620689,0.1724137931034483,0.9655172413793104
0,"Says that in a hearing, Rep. Gabrielle Giffords suggested to Gen. David Petraeus that the Army put more emphasis on less environmentally damaging methods, like stabbing or clubbing enemy forces in order to minimize the carbon output.",other,11.0,43.0,8.0,5.0,11,,other,171.0,0.1267441860465116,other,233,0.175,0.1,0.2,0.875
3,"Every single one of the 41 Republican senators who just blocked a raise in the minimum wage will receive a $2,800 cost-of-living adjustment on January 1, 2015.",other,14.0,18.0,14.0,11.0,14,20.0,other,93.0,0.2808510638297872,social_media,159,0.0333333333333333,0.1,0.5,0.9333333333333332
5,"In Texas, the No. 1 name for new male babies many of whom will vote one day is Jose.",republican,0.0,0.0,0.0,0.0,11,20.0,other,0.0,0.0,other,84,0.1363636363636363,0.1363636363636363,0.3636363636363636,0.9545454545454546
4,Marco Rubio voted against authorizing President Obama to strike Syria after Assad used chemical weapons on his own people.,democrat,40.0,29.0,69.0,75.0,15,22.0,new york,220.0,0.5574660633484163,social_media,122,0.3,0.1,0.1,1.0
